value
28.1
28.12
28.12
28.1
28.2
29.0
29.0
28.75
28.55
28.38
28.5
28.65
28.65
28.98
29.5
29.7
30.1
30.7
30.7
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
32.18
40.0
37.5
37.5
37.0
37.0
37.0
36.5
36.2
36.2
36.6
36.5
36.5
36.3
36.2
36.1
36.0
35.8
35.8
35.9
35.9
35.65
35.65
35.5
35.6
35.6
35.55
35.55
35.55
35.5
35.7
35.75
35.85
35.9
35.75
35.65
35.6
35.6
35.6
35.7
35.7
35.7
35.8
35.8
35.7
35.7
35.65
35.65
35.65
35.55
35.5
35.5
35.45
35.6
35.85
36.05
36.1
36.9
37.1
37.5
37.8
37.8
37.95
37.85
37.75
37.75
37.6
37.55
37.4
37.3
37.2
37.1
37.4
38.5
38.8
39.0
39.0
39.0
39.3
39.6
39.8
39.9
40.5
39.95
39.95
39.95
39.9
39.6
39.5
39.4
39.4
39.6
39.6
39.6
39.7
39.9
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
40.5
40.5
40.5
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
39.99
40.9
40.9
41.99
41.99
41.99
41.99
41.99
41.99
41.99
41.99
41.99
41.99
41.95
41.75
41.6
41.5
41.4
41.5
41.5
41.5
41.5
41.5
41.5
41.5
41.5
41.4
41.1
41.0
40.95
40.95
40.95
40.9
40.8
40.7
40.6
40.55
40.5
40.4
40.3
40.0
40.0
40.3
40.6
40.6
40.5
40.55
40.65
40.65
40.7
40.65
40.65
40.7
40.7
40.7
40.7
40.7
40.7
40.7
40.75
40.7
40.7
40.6
40.5
40.45
40.55
40.55
40.55
40.5
40.5
40.5
40.5
40.5
40.55
40.5
40.5
40.5
40.45
40.45
40.4
40.4
40.4
40.4
40.4
40.5
40.5
40.4
40.48
40.48
40.5
40.55
40.55
40.55
40.55
40.85
40.9
40.85
40.8
40.8
40.8
40.8
40.9
40.88
40.9
40.9
40.85
40.85
40.85
40.8
40.88
40.95
40.9
40.8
40.8
40.9
40.9
40.9
40.85
40.85
40.85
40.9
40.8
40.8
40.8
40.8
40.85
40.85
40.85
40.85
40.85
40.85
40.8
40.75
40.8
40.7
40.6
40.6
40.55
